BANK_ID,AGE,MARITAL_STATUS,GENDER,EDUCATION,STATE,OCCUPATION,OCC_DESC
21885,30,Single,Female,No Formal Education / Unknown,Pulau Pinang,"Professionals, Administration/Policy Analyst/Market/Business Research/Admin Exec/Registrar College/U",EXECUTIVE AND ABOVE
22426,30,Single,Female,Bachelor,Selangor Darul Ehsan,"Professionals, Administration/Policy Analyst/Market/Business Research/Admin Exec/Registrar College/U",EXECUTIVE AND ABOVE
22544,30,Single,Male,No Formal Education / Unknown,Johor Darul Takzim,"Elementary, Others - Garbage/Soil Carrier/Scrap Handler/Sweeper/Messenger/Courier/Postman/Office Boy",NON-EXECUTIVE
22804,29,Married,Female,No Formal Education / Unknown,Selangor Darul Ehsan,"Clerical Support Workers, Customer Services/Client Information Workers - Receptionists",OTHERS
23058,29,Married,Male,,Pahang Darul Makmur,"Plant/Machine,  Drivers/Mobile Plant Operators/Related Workers - Heavy Truck/Bus Drivers",OTHERS
23151,29,Single,Male,,Negeri Sembilan Darul Khusus,"Associate Professionals/Technician/Asst/Supervisor/Executive, Science/Engineering - Physical/Enginee",EXECUTIVE AND ABOVE
23191,29,Single,Female,Secondary,Johor Darul Takzim,Outside Labour Force - Student,STUDENT
23341,29,Single,Male,,Sabah,"Clerical Support Workers, Office - General Office Clerks",NON-EXECUTIVE
23569,29,Single,Male,Secondary,Selangor Darul Ehsan,"Craft,Metal/Machinery/Mechanics & Repairers/Related Trades Workers - Others",OTHERS
23589,29,Single,Female,,Perak Darul Ridzuan,"Associate Professionals/Technician/Asst/Supervisor/Executive, Science/Engineering - Mining/Manufactu",OTHERS
23671,29,Single,Male,Bachelor,Selangor Darul Ehsan,"Associate Professionals, Administrative/Specialized - Administrative Officer/Executive",MANAGER OR SUPERVISOR
23708,29,Single,Male,,Pulau Pinang,"Associate Professionals/Technician/Asst/Supervisor/Executive, Science/Engineering - Mining/Manufactu",OTHERS
23892,28,Married,Male,Bachelor,Selangor Darul Ehsan,"Professionals, Teaching, Teachers/Lecturers/Tutors - Others/Home Teachers/Special Need Teachers For",GOVT SERVANT
23938,28,Single,Male,No Formal Education / Unknown,Selangor Darul Ehsan,"Professionals, Business/Administration/Finance - Accountants/Auditor/Tax Colsultant/Liquidator/Chart",OTHERS
24174,28,Single,Male,No Formal Education / Unknown,Negeri Sembilan Darul Khusus,Outside Labour Force - Student,STUDENT
24210,28,Married,Male,No Formal Education / Unknown,WP - Kuala Lumpur,"Managers, Administrative/Commercial Managers/Account/Credit/Finance/HR/Insurance/Treasury/Audit/IR/O",MANAGER OR SUPERVISOR
24257,28,Single,Male,Secondary,Selangor Darul Ehsan,"Craft,Metal/Machinery/Sheet/Structural Metal/Moulders/Welders/Related Trades Workers - Welders/Flame",OTHERS
24262,28,Single,Female,No Formal Education / Unknown,Selangor Darul Ehsan,"Associate Professionals, Administrative/Specialized - Administrative Officer/Executive",MANAGER OR SUPERVISOR
24632,28,Single,Male,,Selangor Darul Ehsan,"Associate Professionals, Business/Admin, Sale/Purchase Agents/Brokers - Business Services",SELF EMPLOYED
24815,28,Single,Male,No Formal Education / Unknown,WP - Kuala Lumpur,"Professionals, Administration/Policy Analyst/Market/Business Research/Admin Exec/Registrar College/U",EXECUTIVE AND ABOVE
25287,27,Single,Female,Bachelor,Perak Darul Ridzuan,"Professionals, Health - Medical Doctors, ENT/Anaesthetist/Oncologist/Psychiatrist/Cardiologist/Gynae",PROFESSIONAL
25362,27,Single,Male,No Formal Education / Unknown,Johor Darul Takzim,"Elementary, Transport/Storage - Other Labourers/Workers",NON-EXECUTIVE
25729,27,Married,Male,College/ University,Johor Darul Takzim,Plant/Machine Operators/Assemblers  - Stationary Plant/Machine Operators,NON-EXECUTIVE
25733,27,Single,Male,No Formal Education / Unknown,Perak Darul Ridzuan,"Associate Professionals/Technician/Asst/Supervisor/Executive, Science/Engineering - Physical/Enginee",EXECUTIVE AND ABOVE
25995,27,Single,Female,No Formal Education / Unknown,WP - Kuala Lumpur,"Professionals, Administration/Policy Analyst/Market/Business Research/Admin Exec/Registrar College/U",EXECUTIVE AND ABOVE
26142,27,Single,Female,No Formal Education / Unknown,Perak Darul Ridzuan,"Clerical Support Workers, Office - General Office Clerks",NON-EXECUTIVE
26345,26,Single,Female,Secondary,Sarawak,Sales Workers - Cashiers and Ticket Clerks,OTHERS
26714,26,Single,Male,No Formal Education / Unknown,Sarawak,Outside Labour Force - Student,STUDENT
26863,26,Married,Female,No Formal Education / Unknown,Selangor Darul Ehsan,"Professionals, Administration/Policy Analyst/Market/Business Research/Admin Exec/Registrar College/U",EXECUTIVE AND ABOVE
26878,26,Single,Male,,Kedah Darul Aman,Plant/Machine Operators/Assemblers  - Stationary Plant/Machine Operators,NON-EXECUTIVE
26905,26,Single,Male,,Negeri Sembilan Darul Khusus,"Associate Professionals, Administrative/Specialized - Administrative Officer/Executive",MANAGER OR SUPERVISOR
26994,26,Single,Male,No Formal Education / Unknown,Negeri Sembilan Darul Khusus,Outside Labour Force - Student,STUDENT
27127,26,Single,Female,Bachelor,Selangor Darul Ehsan,"Managers, IT/Communications Technology/Information Systems/Computer Services/Network/Data Processing",OTHERS
27164,26,Single,Male,No Formal Education / Unknown,Selangor Darul Ehsan,"Associate Professionals/Technician/Asst/Supervisor/Executive, Science/Engineering - Physical/Enginee",EXECUTIVE AND ABOVE
27275,26,Single,Male,,Kedah Darul Aman,"Professionals, Administration/Policy Analyst/Market/Business Research/Admin Exec/Registrar College/U",EXECUTIVE AND ABOVE
27305,26,Single,Female,No Formal Education / Unknown,WP - Kuala Lumpur,"Professionals, Business/Administration/Finance - Financial/Investment Analysts/Executive",OTHERS
27352,26,Single,Male,,Selangor Darul Ehsan,"Elementary, Others - Garbage/Soil Carrier/Scrap Handler/Sweeper/Messenger/Courier/Postman/Office Boy",NON-EXECUTIVE
27374,26,Single,Female,,Pahang Darul Makmur,"Professionals, Teaching, Lecturers/Tutors/Professor - University/College/Higher Education/Dean/Deput",PROFESSIONAL
27520,25,Married,Male,,Selangor Darul Ehsan,"Professionals, Hospitality/Related Services/Reservation/Reception/Housekeeping/Food & Beverages Supe",OTHERS
27528,25,Married,Male,College/ University,Selangor Darul Ehsan,"Professionals, Administration/Policy Analyst/Market/Business Research/Admin Exec/Registrar College/U",EXECUTIVE AND ABOVE
28012,25,Single,Male,College/ University,Selangor Darul Ehsan,"Associate Professionals/Technician/Asst/Supervisor/Executive, Science/Engineering - Physical/Enginee",EXECUTIVE AND ABOVE
28310,24,Single,Female,College/ University,WP - Kuala Lumpur,"Professionals, Administration/Policy Analyst/Market/Business Research/Admin Exec/Registrar College/U",EXECUTIVE AND ABOVE
28328,24,Single,Male,No Formal Education / Unknown,Pulau Pinang,"Associate Professionals/Technician/Asst/Supervisor/Executive, Science/Engineering - Physical/Enginee",EXECUTIVE AND ABOVE
28396,24,Single,Male,Secondary,Johor Darul Takzim,"Clerical Support Workers, Office - General Office Clerks",NON-EXECUTIVE
28424,24,Single,Male,Secondary,Negeri Sembilan Darul Khusus,"Plant/Machine,  Drivers/Mobile Plant Operators/Related Workers - Heavy Truck/Bus Drivers",OTHERS
28586,24,Single,Male,No Formal Education / Unknown,Kedah Darul Aman,"Associate Professionals/Technician/Asst/Supervisor/Executive, Science/Engineering - Mining/Manufactu",OTHERS
28948,23,Single,Female,No Formal Education / Unknown,Sabah,Outside Labour Force - Student,STUDENT
29045,23,Single,Male,,Kedah Darul Aman,Sales Workers - Cashiers and Ticket Clerks,OTHERS
29055,23,Single,Male,No Formal Education / Unknown,Johor Darul Takzim,"Elementary, Transport/Storage - Other Labourers/Workers",NON-EXECUTIVE
29149,22,Single,Male,College/ University,WP - Kuala Lumpur,"Professionals, Administration/Policy Analyst/Market/Business Research/Admin Exec/Registrar College/U",EXECUTIVE AND ABOVE
29223,22,Single,Male,,Kedah Darul Aman,Sales Workers - Stall/Market/Kiosk Salesperson/promoter/Florist/,NON-EXECUTIVE
29315,22,Single,Male,No Formal Education / Unknown,Selangor Darul Ehsan,Outside Labour Force - Student,STUDENT
10459,53,Married,Male,,Selangor Darul Ehsan,"Plant/Machine,  Drivers/Mobile Plant Operators/Related Workers - Car/Van/Motorcycle Drivers",NON-EXECUTIVE
10963,50,Married,Male,,Pahang Darul Makmur,"Managers, Administrative/Commercial Managers/Account/Credit/Finance/HR/Insurance/Treasury/Audit/IR/O",MANAGER OR SUPERVISOR
11266,49,Married,Male,Professional,WP - Kuala Lumpur,"Managers, Administrative/Commercial Managers/Account/Credit/Finance/HR/Insurance/Treasury/Audit/IR/O",MANAGER OR SUPERVISOR
11513,48,Married,Male,No Formal Education / Unknown,WP - Kuala Lumpur,"Plant/Machine,  Drivers/Mobile Plant Operators/Related Workers - Car/Van/Motorcycle Drivers",NON-EXECUTIVE
11558,47,Married,Male,No Formal Education / Unknown,Negeri Sembilan Darul Khusus,"Associate Professionals, Administrative/Specialized - Administrative Officer/Executive",MANAGER OR SUPERVISOR
12041,46,Single,Male,No Formal Education / Unknown,Pulau Pinang,"Associate Professionals, Administrative/Specialized - Administrative Officer/Executive",MANAGER OR SUPERVISOR
12139,45,Married,Male,No Formal Education / Unknown,Sarawak,"Professionals, Administration/Policy Analyst/Market/Business Research/Admin Exec/Registrar College/U",EXECUTIVE AND ABOVE
12424,45,Married,Male,Bachelor,Pulau Pinang,"Professionals, Engineer (Incl. Electrotechnology) Industrial/Production/Environmental/Mechanical/Che",PROFESSIONAL
12569,44,Married,Male,Secondary,Sarawak,"Clerical Support Workers, Office - General Office Clerks",NON-EXECUTIVE
12611,44,Married,Male,,Negeri Sembilan Darul Khusus,"Plant/Machine,  Drivers/Mobile Plant Operators/Related Workers - Car/Van/Motorcycle Drivers",NON-EXECUTIVE
13044,43,Married,Female,Secondary,Selangor Darul Ehsan,"Professionals, Administration/Policy Analyst/Market/Business Research/Admin Exec/Registrar College/U",EXECUTIVE AND ABOVE
13274,43,Married,Male,,Selangor Darul Ehsan,"Professionals, Administration/Policy Analyst/Market/Business Research/Admin Exec/Registrar College/U",EXECUTIVE AND ABOVE
13378,42,Married,Female,No Formal Education / Unknown,Kedah Darul Aman,Plant/Machine Operators/Assemblers  - Stationary Plant/Machine Operators,NON-EXECUTIVE
13545,42,Married,Female,No Formal Education / Unknown,Selangor Darul Ehsan,"Clerical Support Workers, Office - General Office Clerks",NON-EXECUTIVE
13625,42,Married,Female,Secondary,Selangor Darul Ehsan,"Associate Professionals/Technician/Asst/Supervisor/Executive, Science/Engineering - Mining/Manufactu",OTHERS
13797,41,Married,Female,No Formal Education / Unknown,Selangor Darul Ehsan,"Professionals, Teaching, Lecturers/Tutors/Professor - University/College/Higher Education/Dean/Deput",PROFESSIONAL
14200,41,Married,Male,No Formal Education / Unknown,Melaka,"Plant/Machine,  Drivers/Mobile Plant Operators/Related Workers - Car/Van/Motorcycle Drivers",NON-EXECUTIVE
14260,40,Married,Male,No Formal Education / Unknown,Johor Darul Takzim,"Plant/Machine,  Drivers/Mobile Plant Operators/Related Workers - Car/Van/Motorcycle Drivers",NON-EXECUTIVE
14295,40,Single,Male,Bachelor,Pulau Pinang,"Professionals, Engineer (Incl. Electrotechnology) Industrial/Production/Environmental/Mechanical/Che",PROFESSIONAL
14401,40,Single,Female,College/ University,Melaka,"Associate Professionals/Technician/Asst/Supervisor/Executive, Science/Engineering - Physical/Enginee",EXECUTIVE AND ABOVE
14483,40,Married,Female,College/ University,Sabah,"Professionals, Administration/Policy Analyst/Market/Business Research/Admin Exec/Registrar College/U",EXECUTIVE AND ABOVE
14838,39,Single,Male,No Formal Education / Unknown,Selangor Darul Ehsan,"Clerical Support Workers, Office - General Office Clerks",NON-EXECUTIVE
15096,39,Married,Female,,Selangor Darul Ehsan,"Professionals, Teaching, Teachers/Lecturers/Tutors - Others/Home Teachers/Special Need Teachers For",GOVT SERVANT
15121,39,Married,Female,No Formal Education / Unknown,Selangor Darul Ehsan,"Associate Professionals, Administrative/Specialized - Administrative Officer/Executive",MANAGER OR SUPERVISOR
15156,39,Married,Male,,Johor Darul Takzim,"Associate Professionals/Technician/Asst/Supervisor/Executive, Science/Engineering - Physical/Enginee",EXECUTIVE AND ABOVE
15172,39,Single,Male,No Formal Education / Unknown,Johor Darul Takzim,Plant/Machine Operators/Assemblers  - Stationary Plant/Machine Operators,NON-EXECUTIVE
15353,38,Married,Male,,Johor Darul Takzim,"Professionals, Sales/Marketing/Public Relations/Corporate Comm Exec/Publicity Agent/Sales Representa",EXECUTIVE AND ABOVE
15394,38,Single,Female,No Formal Education / Unknown,Selangor Darul Ehsan,"Managers, Administrative/Commercial Managers/Account/Credit/Finance/HR/Insurance/Treasury/Audit/IR/O",MANAGER OR SUPERVISOR
15454,38,Single,Male,No Formal Education / Unknown,WP - Kuala Lumpur,"Associate Professionals, Administrative/Specialized - Others",OTHERS
15517,38,Single,Male,No Formal Education / Unknown,Selangor Darul Ehsan,"Associate Professionals/Technician/Asst/Supervisor/Executive, Science/Engineering - Physical/Enginee",EXECUTIVE AND ABOVE
15956,37,Single,Female,,Selangor Darul Ehsan,"Professionals, Administration/Policy Analyst/Market/Business Research/Admin Exec/Registrar College/U",EXECUTIVE AND ABOVE
16061,37,Single,Female,No Formal Education / Unknown,Sarawak,"Associate Professionals, Business/Admin, Sale/Purchase Agents/Brokers - Business Services",SELF EMPLOYED
16184,37,Single,Female,Secondary,Selangor Darul Ehsan,Sales Workers - Cashiers and Ticket Clerks,OTHERS
16212,37,Married,Male,Secondary,Selangor Darul Ehsan,Plant/Machine Operators/Assemblers  - Stationary Plant/Machine Operators,NON-EXECUTIVE
16400,37,Married,Male,Secondary,Johor Darul Takzim,"Associate Professionals/Technician/Asst/Supervisor/Executive, Science/Engineering - Physical/Enginee",EXECUTIVE AND ABOVE
16501,36,Single,Male,,Melaka,"Elementary, Transport/Storage - Other Labourers/Workers",NON-EXECUTIVE
16673,36,Married,Male,No Formal Education / Unknown,Johor Darul Takzim,"Plant/Machine,  Drivers/Mobile Plant Operators/Related Workers - Car/Van/Motorcycle Drivers",NON-EXECUTIVE
16692,36,Single,Male,No Formal Education / Unknown,Perak Darul Ridzuan,"Craft,Metal/Machinery/Sheet/Structural Metal/Moulders/Welders/Related Trades Workers - Welders/Flame",OTHERS
16742,36,Single,Male,Masters,WP - Kuala Lumpur,"Professionals, Sales/Marketing/Public Relations/Corporate Comm Exec/Publicity Agent/Sales Representa",EXECUTIVE AND ABOVE
16786,36,Single,Female,No Formal Education / Unknown,WP - Kuala Lumpur,Outside Labour Force - Student,STUDENT
16799,36,Single,Female,Secondary,Pulau Pinang,"Associate Professionals/Technician/Asst/Supervisor/Executive, Science/Engineering - Process Control/",OTHERS
17042,36,Married,Female,College/ University,Sabah,"Clerical Support Workers, Office - General Office Clerks",NON-EXECUTIVE
17138,36,Single,Male,No Formal Education / Unknown,Selangor Darul Ehsan,"Professionals, Sales/Marketing/Public Relations/Corporate Comm Exec/Publicity Agent/Sales Representa",EXECUTIVE AND ABOVE
17218,35,Married,Female,,Johor Darul Takzim,"Professionals, Business/Administration/Finance - Accountants/Auditor/Tax Colsultant/Liquidator/Chart",OTHERS
17346,35,Single,Male,No Formal Education / Unknown,Selangor Darul Ehsan,"Plant/Machine,  Drivers/Mobile Plant Operators/Related Workers - Car/Van/Motorcycle Drivers",NON-EXECUTIVE
17367,35,Single,Male,No Formal Education / Unknown,Perak Darul Ridzuan,"Craft,Metal/Machinery/Mechanics & Repairers/Related Trades Workers - Others",OTHERS
17415,35,Single,Female,No Formal Education / Unknown,Selangor Darul Ehsan,"Managers, Administrative/Commercial Managers/Account/Credit/Finance/HR/Insurance/Treasury/Audit/IR/O",MANAGER OR SUPERVISOR
17486,35,Single,Male,No Formal Education / Unknown,WP - Kuala Lumpur,"Plant/Machine,  Drivers/Mobile Plant Operators/Related Workers - Car/Van/Motorcycle Drivers",NON-EXECUTIVE
17881,34,Married,Male,Professional,WP - Putrajaya,"Associate Professionals, Administrative/Specialized - Administrative Officer/Executive",MANAGER OR SUPERVISOR
18014,34,Single,Male,,Selangor Darul Ehsan,"Associate Professionals/Technician/Asst/Supervisor/Executive, Health - Others",OTHERS
18712,33,Single,Male,No Formal Education / Unknown,Sarawak,Outside Labour Force - Student,STUDENT
